time,temperature,mg,si,cu,fe,cr,mn,zn,ti,yield_strength,log_time,mg_si_ratio,thermal_budget
0.01,179.6157089455405,0.40745420768550145,1.3244839573587415,0.0,0.0,0.0,0.0,0.0,0.0,107.61017264728606,-2.0,0.3076300993460416,4.505168602977336
0.5,178.40173132291642,0.40364174653528945,0.2812640822266664,0.0,0.0,0.0,0.0,0.0,0.0,29.395166582004503,-0.3010299956639812,1.4350477773846662,183.08847155727508
0.01,178.96436718201667,0.011031738252561995,0.22403455673310874,0.0025,0.006,0.0,0.003,0.001,0.002,261.9002843280428,-2.0,0.049239037151451365,4.498687536931787
96.0,175.19378146309208,0.5036121040039314,0.44192493682857104,0.0,0.0,0.0,0.0,0.0,0.0,205.7871817907544,1.9822712330395684,1.1395616459245568,2051.043219202929
0.5,175.64143479238518,0.5088556754906977,0.43798894765627755,0.0,0.0,0.0,0.0,0.0,0.0,93.95152831468194,-0.3010299956639812,1.1617737398995427,181.96926762611267
0.01,181.91553892782628,0.027743712494035334,0.07298073267752381,0.0,0.0018,0.0,0.0,0.0,0.0,258.80961476012703,-2.0,0.3800991095213176,4.528052672207115
0.01,180.32523899617547,0.031001508965469146,0.0726598527908854,0.0,0.0018,0.0,0.0,0.0,0.0,249.46927110143332,-2.0,0.42660756524000426,4.5122286617314185
0.5,180.7929223967432,0.400064366851103,0.27815825144501816,0.0,0.0,0.0,0.0,0.0,0.0,29.063295745720872,-0.3010299956639812,1.438210021355289,184.05801610453153
0.01,179.47809077822598,0.029294585469435086,0.07085616820742652,0.0,0.0016,0.0,0.0,0.0,0.0,200.0970214793001,-2.0,0.413378996077357,4.50379925668115
4.0,179.79475848331901,0.7945604659688593,1.3443995851687773,0.0,0.0,0.0,0.0,0.0,0.0,332.4296254769199,0.6020599913279624,0.5910107118650973,728.9864665413606
96.0,174.39888046407245,0.5001578625145626,0.43221099688016745,0.0,0.0,0.0,0.0,0.0,0.0,208.35787513056766,1.9822712330395684,1.1571808545275983,2047.4067768758905
168.0,176.95204338850235,0.5037373207239841,0.4303602245510001,0.0,0.0,0.0,0.0,0.0,0.0,171.34438865252656,2.225309281725863,1.1704743776118038,2308.9778939629277
8.0,179.95116597324323,0.4069003444373044,0.72900379014284,0.0,0.0,0.0,0.0,0.0,0.0,236.8360130220157,0.9030899869919435,0.5581517797593074,995.5650178961076
0.5,180.48191688321177,0.5974871169828709,1.3149253889039942,0.0,0.0,0.0,0.0,0.0,0.0,198.11304823158946,-0.3010299956639812,0.45438515232362836,183.9319142203653
24.0,181.51434532127357,0.3932582199698411,0.7213504401477078,0.0,0.0,0.0,0.0,0.0,0.0,224.91591290370698,1.380211241711606,0.5451618886798346,1463.5080695841748
0.5,173.28752067022165,0.5070210244939097,0.4346568305540074,0.0,0.0,0.0,0.0,0.0,0.0,95.57725736252809,-0.3010299956639812,1.1664589723758834,181.01483758209227
0.01,180.37213696625832,0.010814167849128236,0.013915187221976828,0.01,0.0,0.0,0.008,0.0,0.0,361.2196163396703,-2.0,0.7765904814594694,4.512695312050085
24.0,180.54802037179712,0.7860816193252198,1.296207109497795,0.0,0.0,0.0,0.0,0.0,0.0,323.4732006085539,1.380211241711606,0.6064428663727317,1460.397589565338
0.01,178.9366925126444,0.029454491096250656,0.07000903123242722,0.0,0.0016,0.0,0.0,0.0,0.0,264.1132257860973,-2.0,0.4206640762920138,4.4984121648152815
1.0,179.7509132766961,0.5930191992288094,1.3153542845352988,0.0,0.0,0.0,0.0,0.0,0.0,260.52601706199573,0.0,0.4508402776332911,313.9269911107662
4.0,175.55322827524444,0.5090743327113887,0.4404071372217486,0.0,0.0,0.0,0.0,0.0,0.0,225.67680398484808,0.6020599913279624,1.155891289614081,722.159987017751
0.01,180.7619361350098,0.01070099853797918,0.18037509073935684,0.0025,0.006,0.0,0.003,0.001,0.002,234.56053677569872,-2.0,0.05932307650326453,4.5165739427454525
4.0,180.1031719874689,0.4057170498762142,0.28189384866203593,0.0,0.0,0.0,0.0,0.0,0.0,92.08043792207994,0.6020599913279624,1.4392036568561124,729.4828389276461
4.0,176.54829751603123,0.490409797508552,0.4271987076324414,0.0,0.0,0.0,0.0,0.0,0.0,230.32361787146618,0.6020599913279624,1.1479396106562676,723.7614891793702
0.01,181.31298846433086,0.011161178945305997,0.22163103596502387,0.0025,0.006,0.0,0.003,0.001,0.002,161.28744330201354,-2.0,0.05035700585277579,4.522057095739606
0.01,179.20978102684984,0.030395830893425818,0.07429332615041334,0.0,0.0018,0.0,0.0,0.0,0.0,254.63678008430423,-2.0,0.40907766136734014,4.501129485883826
0.5,181.54414544099257,0.6044408075026025,1.3313878387603426,0.0,0.0,0.0,0.0,0.0,0.0,197.82677145030613,-0.3010299956639812,0.45398962647062285,184.36261083738145
1.0,181.2403937026769,0.39557688226899745,1.3258601795993001,0.0,0.0,0.0,0.0,0.0,0.0,202.92942424102083,0.0,0.29835265047483556,314.959420268534
0.01,179.23057388749018,0.010965945143162473,0.22260610908637884,0.0025,0.006,0.0,0.003,0.001,0.002,223.41547302066607,-2.0,0.049259441233462126,4.501336381726581
0.01,181.46851365544543,0.011157966976838385,0.013763869511516709,0.002777778,0.002525253,0.000505051,0.008585859,0.001262626,0.0,379.1426632352073,-2.0,0.8100822334282246,4.523604622847198
0.5,179.59995980988282,0.3947884920600715,1.3146311171070344,0.0,0.0,0.0,0.0,0.0,0.0,154.1849128750873,-0.3010299956639812,0.3003013422620106,183.5743114002812
1.0,176.34512415859322,1.015158147634384,0.8806145959589865,0.0,0.0,0.0,0.0,0.0,0.0,254.35273650685812,0.0,1.1527706042878494,311.5662779859714
0.01,180.81430790312695,0.010540167066326716,0.17751738378214435,0.0025,0.006,0.0,0.003,0.001,0.002,167.55107341544448,-2.0,0.059372063293971905,4.517095059165584
0.01,181.07931614498875,0.03018342204083849,0.06792309659325552,0.0,0.0016,0.0,0.0,0.0,0.0,186.41645467427887,-2.0,0.4443109994169637,4.519731978850925
0.01,179.6683435173929,0.030597011479971806,0.06946506449080038,0.0,0.0016,0.0,0.0,0.0,0.0,186.20711642002843,-2.0,0.4404027791010305,4.505692334381583
0.01,180.0893579653575,0.01093557182174231,0.12231433552972408,0.009,0.0,0.0,0.0,0.0,0.0,371.7440481824154,-2.0,0.08939817064516187,4.509881567432794
8.0,178.2116407955159,0.5950188778046217,1.3051296819040326,0.0,0.0,0.0,0.0,0.0,0.0,319.5905625152422,0.9030899869919435,0.45590436491561187,991.7428904227099
0.01,180.27766255527507,0.011070713538512847,0.012928507128221195,0.009,0.0,0.0,0.009,0.0,0.0,353.94196324054116,-2.0,0.8556407187321977,4.5117552604036435
0.01,180.09472960259114,0.028076338385436828,0.07355926364488763,0.0,0.0016,0.0,0.0,0.0,0.0,259.1037662679221,-2.0,0.38163136334976583,4.509935017000491
0.5,179.0396259043968,0.7862044663555106,1.3128626265609007,0.0,0.0,0.0,0.0,0.0,0.0,180.9489378408058,-0.3010299956639812,0.5988429116806181,183.34711555271664
48.0,173.48149802983966,0.4957691864095087,0.42772466154435396,0.0,0.0,0.0,0.0,0.0,0.0,225.57465064221424,1.6812412373755872,1.1590577780615514,1738.2095298080862
0.01,180.3111371923304,0.02817706498366715,0.07399695178063348,0.0,0.0016,0.0,0.0,0.0,0.0,263.533484169181,-2.0,0.380735381011067,4.512088344117534
24.0,178.0780749321559,0.403635529511188,1.33883699880002,0.0,0.0,0.0,0.0,0.0,0.0,268.5562792173778,1.380211241711606,0.30147995243142633,1452.4471419009335
3.0,176.31763498937107,0.4953809640214962,0.43526482679894823,0.0,0.0,0.0,0.0,0.0,0.0,178.55017846701793,0.47712125471966244,1.13808778620297,623.0944478916583
0.01,178.0639668722072,0.027846998541397945,0.07309885357747402,0.0,0.0018,0.0,0.0,0.0,0.0,258.9532161834048,-2.0,0.38089775969319867,4.489728255948888
0.01,181.37402098633822,0.02885601635964963,0.06995872331953809,0.0,0.0016,0.0,0.0,0.0,0.0,260.6041167998665,-2.0,0.41241307530891974,4.5226643895263825
48.0,150.35143462992,0.43623968346011716,0.4967465983533707,0.0,0.0,0.0,0.0,0.0,0.0,229.9012933289107,1.6812412373755872,0.8781759213790966,1648.1914795716932
24.0,178.44931348020265,0.5963706455665231,1.2948018565753259,0.0,0.0,0.0,0.0,0.0,0.0,316.13833884468085,1.380211241711606,0.4605847888540933,1453.6421126885002
3.0,176.73883563425673,1.0218714546672532,0.9027986046567134,0.0,0.0,0.0,0.0,0.0,0.0,292.75901333885804,0.47712125471966244,1.1318804998051748,623.6783559705633
0.01,178.21267747276167,0.01086332206687234,0.014046770321537132,0.01,0.0,0.0,0.008,0.0,0.0,393.42828316710137,-2.0,0.7728177823484859,4.4912079756257794
0.01,178.57666857958696,0.786098862466775,1.3189097307657565,0.0,0.0,0.0,0.0,0.0,0.0,157.39461596197017,-2.0,0.5960172132767859,4.494829807566301
24.0,181.4678522464727,0.40643375515202645,0.7273068603512338,0.0,0.0,0.0,0.0,0.0,0.0,226.03823119736464,1.380211241711606,0.5588125029244512,1463.3584141496744
336.0,173.82516699789699,0.5071407078624388,0.42819943696013485,0.0,0.0,0.0,0.0,0.0,0.0,139.00087666426913,2.526339277389844,1.1843286581039367,2601.432539735856
0.5,174.69010627230827,0.49240319695912754,0.4387008476621326,0.0,0.0,0.0,0.0,0.0,0.0,92.36576994189184,-0.3010299956639812,1.1223866462001537,181.5835371048733
336.0,175.40199006511344,0.5014932202935347,0.44099008651497035,0.0,0.0,0.0,0.0,0.0,0.0,139.69375144502146,2.526339277389844,1.137172612043265,2610.6097807535484
4.0,181.58119736864262,0.39521149737975625,0.279973547022305,0.0,0.0,0.0,0.0,0.0,0.0,90.55674724928456,0.6020599913279624,1.4115525772243738,731.861629011647
0.01,179.08876917694434,0.02828421993183179,0.07338948094047247,0.0,0.0018,0.0,0.0,0.0,0.0,266.55586568050455,-2.0,0.38534632083802484,4.499925377940112
0.01,180.8632206074311,0.027994788085016167,0.07120512808878306,0.0,0.0018,0.0,0.0,0.0,0.0,188.8709370773911,-2.0,0.39310170235340164,4.517581756756333
4.0,181.82021077142366,0.5911188607038862,1.3109860080851288,0.0,0.0,0.0,0.0,0.0,0.0,311.1963339830569,0.6020599913279624,0.45089295242575766,732.2463062436626
48.0,149.2003913406222,0.42768747071394814,0.4905479836305076,0.0,0.0,0.0,0.0,0.0,0.0,230.3208894635763,1.6812412373755872,0.8718387733672803,1643.7118259344
4.0,179.2102235335484,0.39282707438385306,1.31570940090971,0.0,0.0,0.0,0.0,0.0,0.0,258.12351169862836,0.6020599913279624,0.29856447667507674,728.045693832057
1.0,149.41081900654217,0.4269791016545229,0.5056342708398247,0.0,0.0,0.0,0.0,0.0,0.0,73.46396843898331,0.0,0.8444258667172343,292.89684030948604
4.0,174.38932731875013,0.5098546296279192,0.44101250518451246,0.0,0.0,0.0,0.0,0.0,0.0,224.28231200327338,0.6020599913279624,1.1560739500461754,720.2867606920507
1.0,176.8957286298611,1.0130792692349333,0.8726652872528605,0.0,0.0,0.0,0.0,0.0,0.0,251.43139726746543,0.0,1.1608891463216036,311.9479279228344
0.01,179.41231818507057,0.011263466279197075,0.013742168690708812,0.002777778,0.002525253,0.000505051,0.008585859,0.001262626,0.0,371.34970340055776,-2.0,0.8190320037891082,4.503144797618183
0.01,178.3346010973809,0.010984451941254773,0.22205011342294276,0.0025,0.006,0.0,0.003,0.001,0.002,219.92087602196588,-2.0,0.04946611875466998,4.4924211560295575
3.0,174.57049037785856,0.49316398429041514,0.42771872964159735,0.0,0.0,0.0,0.0,0.0,0.0,177.41286067613336,0.47712125471966244,1.1529830710778939,620.6723911686576
24.0,178.91367257455636,0.40347179172332615,1.342501095117191,0.0,0.0,0.0,0.0,0.0,0.0,264.07867829135165,1.380211241711606,0.3005351636874972,1455.1368269513732
0.01,180.26354396277836,0.028709397634440522,0.0712556978225761,0.0,0.0016,0.0,0.0,0.0,0.0,265.8829757116427,-2.0,0.40285015809310915,4.5116147757371206
0.5,181.98316019295183,0.6055460908142024,1.3204910544649233,0.0,0.0,0.0,0.0,0.0,0.0,196.1353949505865,-0.3010299956639812,0.4585729702878383,184.5406160012457
1.0,178.5844050189409,0.39980777608287094,0.7178437485028849,0.0,0.0,0.0,0.0,0.0,0.0,129.06543706251412,0.0,0.5569487892438918,313.1184292008033
0.01,179.6356261427205,0.010978909154892694,0.013205015429944126,0.009,0.0,0.0,0.009,0.0,0.0,395.82628530206983,-2.0,0.8307904907939343,4.5053667856789446
4.0,180.0162146202688,0.4014474708531255,1.3067318234500187,0.0,0.0,0.0,0.0,0.0,0.0,269.55767993654104,0.6020599913279624,0.3072125370513025,729.3428864441088
0.01,179.11382302874188,0.030391634416920964,0.07441046820554838,0.0,0.0018,0.0,0.0,0.0,0.0,252.91662135266884,-2.0,0.40837736109076417,4.500174672054644
0.01,179.62109433105832,0.028442748192867667,0.06966609657678173,0.0,0.0016,0.0,0.0,0.0,0.0,267.4835378709594,-2.0,0.40821385798391135,4.50522218934501
0.01,179.3549063775302,0.010449156937553928,0.17877528534443046,0.0025,0.012,0.0,0.003,0.001,0.002,262.24015097090466,-2.0,0.058445284898159214,4.502573531138277
0.01,179.81912170006225,0.010977844612109038,0.2159666842732195,0.0025,0.0025,0.0,0.003,0.001,0.002,228.57539898773535,-2.0,0.05082884131243355,4.5071926271845815
3.0,174.12157503259576,0.4998041795681716,0.4297560562074583,0.0,0.0,0.0,0.0,0.0,0.0,174.98431004610165,0.47712125471966244,1.1629680202731139,620.0500623568995
504.0,174.73339658375048,0.4929608963423445,0.4336926643575267,0.0,0.0,0.0,0.0,0.0,0.0,102.17432939709506,2.7024305364455254,1.1366333132230144,2787.876371537863
48.0,175.4637070964149,0.5019010535985265,0.4278540558241867,0.0,0.0,0.0,0.0,0.0,0.0,224.3454486165363,1.6812412373755872,1.173038601318645,1745.9239312884827
0.01,181.864861700064,0.010484953482974523,0.17717190264375474,0.0025,0.006,0.0,0.003,0.001,0.002,265.9600102555622,-2.0,0.05917621002217008,4.527548417024159
0.5,179.7779108099114,0.6012296609601224,1.3336603893976238,0.0,0.0,0.0,0.0,0.0,0.0,194.55301618268064,-0.3010299956639812,0.45080828497038056,183.64646432174575
0.01,180.6282652493807,0.031044998711288206,0.07211392365282195,0.0,0.0018,0.0,0.0,0.0,0.0,256.7567068216479,-2.0,0.4304396813008596,4.515243873208006
8.0,151.03799073390985,0.429900732670202,0.49711796139956815,0.0,0.0,0.0,0.0,0.0,0.0,189.53393991260583,0.9030899869919435,0.8647687638810321,932.0362786514153
0.01,181.7088234692815,0.011884006886264613,0.013078203781212055,1e-05,0.001,0.0,0.001,1e-05,0.0,297.99077186344914,-2.0,0.9079937235790865,4.52599578500213
0.01,180.10516518161828,0.02857262539573299,0.0710384020771723,0.0,0.0016,0.0,0.0,0.0,0.0,268.16161956406313,-2.0,0.4021571852481298,4.510038854464456
1.0,178.9892738324314,0.39288075169931047,0.727991130408489,0.0,0.0,0.0,0.0,0.0,0.0,130.15322522164448,0.0,0.5396705242461108,313.39906287737085
0.01,178.65863724161485,0.029373631376511097,0.06994821927577091,0.0,0.0016,0.0,0.0,0.0,0.0,263.42462533831235,-2.0,0.41987391446774947,4.4956454228730705
336.0,176.73054251092387,0.5020915769743689,0.4412727075265246,0.0,0.0,0.0,0.0,0.0,0.0,135.46381438039649,2.526339277389844,1.1378002546002535,2618.342066165488
0.01,180.53824574143374,0.02928964965596665,0.0702630191522618,0.0,0.0017,0.0,0.0,0.0,0.0,173.0529051811579,-2.0,0.4167979405083514,4.514348149320695
0.01,181.2469062094003,0.3945678875484328,0.28011904023778905,0.0,0.0,0.0,0.0,0.0,0.0,28.72613750210591,-2.0,1.4085218983847647,4.521399555439523
8.0,180.07372481469534,0.4060108016018064,1.2980270873506863,0.0,0.0,0.0,0.0,0.0,0.0,266.5192606110181,0.9030899869919435,0.3127882905337325,995.834307194716
72.0,149.22617651874003,0.4384462707428588,0.49594519541942744,0.0,0.0,0.0,0.0,0.0,0.0,248.59985759670553,1.8573324964312685,0.8840441128398029,1812.1878542609875
0.01,180.2658713507258,0.02840176187349512,0.07141867289824139,0.0,0.0018,0.0,0.0,0.0,0.0,258.2654257323231,-2.0,0.39762410137392307,4.511637934017221
4.0,178.1268777145585,0.40420565754659066,1.329206299703968,0.0,0.0,0.0,0.0,0.0,0.0,264.8442497081118,0.6020599913279624,0.30409321465333516,726.3021159986978
0.01,178.4337231279832,0.0281657898627205,0.07269503039341878,0.0,0.0016,0.0,0.0,0.0,0.0,186.09511396998755,-2.0,0.3873980893799345,4.493407453028888
0.01,181.8597787563827,0.40287189493422937,0.7109234607024691,0.0,0.0,0.0,0.0,0.0,0.0,68.48418303409684,-2.0,0.5666801707942598,4.527497840052822
0.01,179.54220384254737,0.3949198308174118,0.7158288352765725,0.0,0.0,0.0,0.0,0.0,0.0,68.66531412906822,-2.0,0.5516881892344245,4.504437202883158
0.5,179.7803978702354,0.8095162310415405,1.310631742929675,0.0,0.0,0.0,0.0,0.0,0.0,176.60201578852224,-0.3010299956639812,0.6176487475761533,183.6474727379289
24.0,181.32322942260623,0.5912636642044165,1.3132593194469544,0.0,0.0,0.0,0.0,0.0,0.0,315.3647339616341,1.380211241711606,0.45022270409348336,1462.8928912382066
0.01,181.36049756882662,0.010895284898837775,0.013204501373891403,0.009,0.0,0.0,0.009,0.0,0.0,361.6607094371179,-2.0,0.8244945904931511,4.522529827047877
0.5,179.32672176225296,0.40631963364187795,0.7129471259082376,0.0,0.0,0.0,0.0,0.0,0.0,87.46793599108426,-0.3010299956639812,0.5699075286249037,183.4635229057597
0.01,178.86925572290485,0.01107184615648784,0.21565669759655703,0.0025,0.0025,0.0,0.003,0.001,0.002,228.82865335054248,-2.0,0.051337764614913795,4.497741146445698
3.0,174.03542961822524,0.4947038361677099,0.4278690261764904,0.0,0.0,0.0,0.0,0.0,0.0,178.08273986233806,0.47712125471966244,1.156176876881214,619.9306394547214
0.01,178.4032493912745,0.010936368136523567,0.012828794703893042,0.009,0.0,0.0,0.009,0.0,0.0,355.2278881354445,-2.0,0.8518220275932434,4.493104229266304
0.01,178.0257645819964,0.011039637229658835,0.013744953026859035,0.01,0.0,0.0,0.008,0.0,0.0,366.8368478376983,-2.0,0.8025935972374421,4.489348130521942
8.0,180.8175844633946,0.40600542047879196,1.3237689127118983,0.0,0.0,0.0,0.0,0.0,0.0,265.9367748029285,0.9030899869919435,0.30670183410540036,997.4687338969268
0.01,181.52889413320318,0.03088113914692924,0.07390153497820315,0.0,0.0018,0.0,0.0,0.0,0.0,251.53698715549683,-2.0,0.4178121744601331,4.52420542857796
0.01,179.0785526580548,0.029415365712756023,0.07126885107320688,0.0,0.0016,0.0,0.0,0.0,0.0,207.0420732249059,-2.0,0.4126801326040595,4.499823720196994
0.01,181.80312754052844,0.011069546472264519,0.014119400221763747,0.01,0.0,0.0,0.008,0.0,0.0,356.7749374860134,-2.0,0.7834406484723898,4.526934141711838
0.01,179.9968936120663,0.01112092546207389,0.013877112966297204,0.01,0.0,0.0,0.008,0.0,0.0,148.0364162856472,-2.0,0.8008090298583581,4.508961516525422
0.01,179.11224221566914,0.02860213768165436,0.07045052399863656,0.0,0.0016,0.0,0.0,0.0,0.0,264.2481893778454,-2.0,0.40593137913944305,4.500158942441553
1.0,151.1309906932789,0.43374446578585246,0.49791204487122376,0.0,0.0,0.0,0.0,0.0,0.0,75.19838619657747,0.0,0.8711091831614538,294.08917246422664
2.0,151.12068435312523,0.4244334087509589,0.5094134971232348,0.0,0.0,0.0,0.0,0.0,0.0,90.75437690099517,0.3010299956639812,0.8331641770506791,466.10898755197206
3.0,176.3711830805408,0.509494369916377,0.4396449462699895,0.0,0.0,0.0,0.0,0.0,0.0,177.15757353817813,0.47712125471966244,1.1588505354913021,623.1686813084956
24.0,179.08387394941562,0.4055197454484911,0.7138373446505654,0.0,0.0,0.0,0.0,0.0,0.0,226.37810129730758,1.380211241711606,0.5680762819773416,1455.684684042267
0.01,179.01483019405393,0.01086351767345292,0.012813274751928429,0.009,0.0,0.0,0.009,0.0,0.0,154.52821754344876,-2.0,0.847171871741983,4.499189660597406
120.0,173.3341483309647,0.5071463071208984,0.43012219471351804,0.0,0.0,0.0,0.0,0.0,0.0,195.83327990727165,2.0791812460476247,1.1790475424855706,2141.2444573244534
0.01,179.70710282871744,0.011153729271111652,0.013081961419133209,0.009,0.0,0.0,0.009,0.0,0.0,365.63205479505154,-2.0,0.8519525007773906,4.506078002352902
0.01,181.93997706327514,0.010672312451422066,0.18099471442811335,0.0025,0.006,0.0,0.003,0.001,0.002,266.6050648384331,-2.0,0.05896151647287956,4.528295839740266
1.0,178.52513303537054,0.6022465506122793,1.341506619187893,0.0,0.0,0.0,0.0,0.0,0.0,255.22905010774267,0.0,0.44892962338167536,313.0773449925053
0.01,178.4351764715734,0.010960813283066233,0.013156666206677532,0.009,0.0,0.0,0.009,0.0,0.0,392.1806322304261,-2.0,0.8324668607082489,4.493421914278454
72.0,175.93769441814166,0.49477887407862864,0.4417697308082736,0.0,0.0,0.0,0.0,0.0,0.0,219.11096416708898,1.8573324964312685,1.119967349279218,1926.7925384198793
9.0,173.39729349726713,1.017066787238139,0.9073761758216611,0.0,0.0,0.0,0.0,0.0,0.0,329.61943427429577,0.9542425094393249,1.1208753387907406,1028.2131413236443
0.01,179.2850038031923,0.01085524278739779,0.014257787695735618,0.01,0.0,0.0,0.008,0.0,0.0,363.0967845091084,-2.0,0.7608217208504039,4.501877977396127
48.0,150.1079515054529,0.4340041726990855,0.5071367133295414,0.0,0.0,0.0,0.0,0.0,0.0,227.5402270491099,1.6812412373755872,0.8557763686364892,1647.2438870056446
0.5,178.7935772288576,0.3963823511308707,1.3311659914024654,0.0,0.0,0.0,0.0,0.0,0.0,154.96575797305894,-0.3010299956639812,0.29776855478985964,183.24735139988928
0.01,181.64975590339702,0.028743510165575116,0.07066686438687236,0.0,0.0016,0.0,0.0,0.0,0.0,270.21704035277867,-2.0,0.4066890971313943,4.525408043178889
7.0,174.90670703897624,1.0115025445996495,0.9000539265109552,0.0,0.0,0.0,0.0,0.0,0.0,336.65986694850716,0.8450980400142568,1.1238118924737708,931.7077296451192
0.01,180.87529523384535,0.010870109678414184,0.2181132205252307,0.0025,0.011,0.0,0.003,0.001,0.002,237.2925013895487,-2.0,0.04983472026609299,4.517701903284083
4.0,181.49317089066307,0.4042451668423362,1.2936537934301024,0.0,0.0,0.0,0.0,0.0,0.0,258.85820263401473,0.6020599913279624,0.31248085390910946,731.7199558606886
0.01,181.86454349489978,0.011149501524736314,0.013832603113169258,0.01,0.0,0.0,0.008,0.0,0.0,357.6589379931778,-2.0,0.805448327426881,4.527545250777496
24.0,180.92031999530718,0.39569816013042525,1.3052945581968398,0.0,0.0,0.0,0.0,0.0,0.0,255.57881569111981,1.380211241711606,0.30314623330285956,1461.5959758230622
0.01,179.9952693515929,0.010788693773681222,0.2238285360731962,0.0025,0.0025,0.0,0.003,0.001,0.002,183.06835956362744,-2.0,0.048198554024465524,4.50894535459632
1.0,180.21849550087842,0.3966109619970839,1.296790598049529,0.0,0.0,0.0,0.0,0.0,0.0,212.95753332672922,0.0,0.30583804680041954,314.2510944111381
0.01,179.17113321121437,0.028058107171286758,0.07287092299660974,0.0,0.0018,0.0,0.0,0.0,0.0,259.491468620271,-2.0,0.38498561787687513,4.5007449273315006
0.01,181.67175142222678,0.02938829165021952,0.0718090985475007,0.0,0.0016,0.0,0.0,0.0,0.0,267.61877923479585,-2.0,0.40919883769889276,4.525626905868531
0.01,178.1212567589055,0.03011906769793505,0.06799979814079166,0.0,0.0016,0.0,0.0,0.0,0.0,189.3536726323767,-2.0,0.4428636537868197,4.490298309276077
0.01,179.22885407258678,0.029426725906169418,0.06894641814455428,0.0,0.0016,0.0,0.0,0.0,0.0,186.80178017177184,-2.0,0.4267438288990268,4.5013192689992865
0.01,180.3271196162579,0.010797218511846701,0.01286333189819647,0.009,0.0,0.0,0.009,0.0,0.0,393.83579511234234,-2.0,0.8387275801814269,4.512247374523448
0.01,180.7961843447031,0.010814490470011514,0.21711274807242942,0.0025,0.006,0.0,0.003,0.001,0.002,163.00374970090272,-2.0,0.04980818714768632,4.516914723763029
0.01,179.56706603530648,0.027986836515549944,0.0745459905706718,0.0,0.0016,0.0,0.0,0.0,0.0,261.19333209713824,-2.0,0.3753801176985391,4.504684589926846
0.01,181.89333444858013,0.0294787432831988,0.06763074888138934,0.0,0.0017,0.0,0.0,0.0,0.0,250.34698048500618,-2.0,0.4358133783363474,4.527831730292194
3.0,174.32383320339795,1.015197107652223,0.9034438248934,0.0,0.0,0.0,0.0,0.0,0.0,292.5014702938534,0.47712125471966244,1.123684553299675,620.330451718573
0.01,179.4371780226628,0.01094020833965243,0.22404736919497806,0.0025,0.006,0.0,0.003,0.001,0.002,219.85594014291846,-2.0,0.04882771041613051,4.503392161227182
0.01,178.8647307268642,0.010303454910459368,0.17750604760217092,0.0025,0.006,0.0,0.003,0.001,0.002,163.96246275594729,-2.0,0.05804238574278262,4.497696121237984
1.0,181.22503939017471,0.397116384145859,0.7086680188204862,0.0,0.0,0.0,0.0,0.0,0.0,130.14356371814813,0.0,0.5603622147146795,314.94877747011367
48.0,148.9489122036021,0.4294426766700554,0.5027163026967344,0.0,0.0,0.0,0.0,0.0,0.0,230.56269270206352,1.6812412373755872,0.8542275873898592,1642.733114324394
0.01,180.82043073876028,0.3962718753220767,0.28415416296606755,0.0,0.0,0.0,0.0,0.0,0.0,28.768448228640203,-2.0,1.3945174197402086,4.517155983405894
0.01,181.70454353295418,0.010997710212944593,0.12246785766538221,0.009,0.0,0.0,0.0,0.0,0.0,378.2455292600407,-2.0,0.08979345673232693,4.525953198219643
96.0,173.3528742623606,0.49576872743601763,0.4366504252959828,0.0,0.0,0.0,0.0,0.0,0.0,203.66699075828268,1.9822712330395684,1.1353644587781668,2042.6216008213366
0.01,181.5433667266292,0.03046938006638327,0.07328405242535332,0.0,0.0018,0.0,0.0,0.0,0.0,172.42748211296237,-2.0,0.41571422316176276,4.524349435670852
0.5,178.4766223943462,0.4049359918179454,1.3144423577337343,0.0,0.0,0.0,0.0,0.0,0.0,156.79319915840009,-0.3010299956639812,0.3080644113386515,183.11883727364872
8.0,181.55133239614884,0.4050973735070056,1.342085391176344,0.0,0.0,0.0,0.0,0.0,0.0,267.05590991213273,0.9030899869919435,0.3018394789001835,999.080942888344
0.01,181.15144701713263,0.011100587084680976,0.11995695222238202,0.009,0.0,0.0,0.0,0.0,0.0,372.96940304898067,-2.0,0.09253037506615892,4.520449704893484
0.01,180.61451266440693,0.01094620679784713,0.21598169757852623,0.0025,0.0025,0.0,0.003,0.001,0.002,226.53792514877486,-2.0,0.05067883127251922,4.515107030437431
2.0,151.3376723417494,0.4219779172173858,0.5092487772650538,0.0,0.0,0.0,0.0,0.0,0.0,88.03396548424642,0.3010299956639812,0.8286119671487941,466.34737322276794
4.0,181.99437479241516,0.7931991462724315,1.308562146476267,0.0,0.0,0.0,0.0,0.0,0.0,327.6151475845726,0.6020599913279624,0.6061562202805281,732.5266124220284
0.01,178.0264426438773,0.010804181056310007,0.12429675963199016,0.009,0.0,0.0,0.0,0.0,0.0,384.9029100050349,-2.0,0.08691547497735246,4.489354877461996
0.01,178.66655606162783,0.02770347413380372,0.07326912361218688,0.0,0.0018,0.0,0.0,0.0,0.0,263.63568198044044,-2.0,0.3780541137530256,4.495724217752166
24.0,180.42178763487203,0.3941373170988684,0.7115085487817975,0.0,0.0,0.0,0.0,0.0,0.0,228.20302983261828,1.380211241711606,0.5539382181584407,1459.9912620601428
0.01,180.03093621913013,0.02905750001317441,0.06974055425964418,0.0,0.0016,0.0,0.0,0.0,0.0,260.57856811544747,-2.0,0.416591671874159,4.509300251728812
